746	1.62E-02	6.77E-03	1.58E-02	2.50E-02
747	1.62E-02	6.80E-03	1.59E-02	2.51E-02
748	1.62E-02	6.79E-03	1.59E-02	2.51E-02
749	1.60E-02	6.72E-03	1.57E-02	2.49E-02
750	1.60E-02	6.73E-03	1.57E-02	2.49E-02
751	1.59E-02	6.67E-03	1.56E-02	2.47E-02
752	1.60E-02	6.71E-03	1.57E-02	2.48E-02
753	1.61E-02	6.76E-03	1.58E-02	2.50E-02
754	1.62E-02	6.78E-03	1.58E-02	2.51E-02
755	1.61E-02	6.75E-03	1.58E-02	2.50E-02
756	1.61E-02	6.76E-03	1.58E-02	2.50E-02
757	1.61E-02	6.78E-03	1.58E-02	2.51E-02
758	1.60E-02	6.70E-03	1.57E-02	2.48E-02
759	1.57E-02	6.51E-03	1.54E-02	2.44E-02
760	3.08E-03	5.83E-04	3.02E-03	6.29E-03
761	1.78E-03	2.64E-04	1.74E-03	4.00E-03
762	8.30E-03	2.52E-03	8.13E-03	1.43E-02
763	4.47E-03	1.00E-03	4.38E-03	8.56E-03
764	6.42E-03	1.71E-03	6.29E-03	1.16E-02
765	8.33E-03	2.53E-03	8.16E-03	1.43E-02
766	1.01E-02	3.42E-03	9.87E-03	1.67E-02
767	1.26E-02	4.71E-03	1.24E-02	2.02E-02
768	1.45E-02	5.83E-03	1.42E-02	2.28E-02
769	1.49E-02	6.06E-03	1.46E-02	2.32E-02
770	1.54E-02	6.40E-03	1.51E-02	2.39E-02
771	1.55E-02	6.51E-03	1.52E-02	2.41E-02
772	1.56E-02	6.55E-03	1.53E-02	2.42E-02
773	1.57E-02	6.61E-03	1.54E-02	2.44E-02
774	1.57E-02	6.59E-03	1.54E-02	2.43E-02
775	1.56E-02	6.55E-03	1.53E-02	2.41E-02
776	1.58E-02	6.64E-03	1.55E-02	2.45E-02
777	1.56E-02	6.56E-03	1.53E-02	2.42E-02
778	1.55E-02	6.53E-03	1.52E-02	2.40E-02
779	1.55E-02	6.55E-03	1.52E-02	2.41E-02
780	1.55E-02	6.52E-03	1.52E-02	2.40E-02
781	1.55E-02	6.54E-03	1.52E-02	2.41E-02
782	1.56E-02	6.59E-03	1.53E-02	2.42E-02
783	1.54E-02	6.49E-03	1.51E-02	2.38E-02
784	1.55E-02	6.53E-03	1.52E-02	2.40E-02
785	1.54E-02	6.49E-03	1.50E-02	2.38E-02
786	1.56E-02	6.58E-03	1.52E-02	2.41E-02
787	1.54E-02	6.47E-03	1.48E-02	2.34E-02
788	1.53E-02	6.41E-03	1.45E-02	2.31E-02
789	1.54E-02	6.43E-03	1.44E-02	2.30E-02
790	1.51E-02	6.26E-03	1.39E-02	2.22E-02
791	1.51E-02	6.33E-03	1.42E-02	2.26E-02
792	1.50E-02	6.29E-03	1.42E-02	2.26E-02
793	1.48E-02	6.20E-03	1.39E-02	2.22E-02
794	1.49E-02	6.30E-03	1.45E-02	2.30E-02
795	1.52E-02	6.42E-03	1.47E-02	2.33E-02
796	1.50E-02	6.24E-03	1.39E-02	2.22E-02
797	1.50E-02	6.25E-03	1.39E-02	2.22E-02
798	1.53E-02	6.44E-03	1.46E-02	2.32E-02
799	1.53E-02	6.41E-03	1.45E-02	2.31E-02
800	1.51E-02	6.31E-03	1.42E-02	2.26E-02
